title,start_datetime,price,type,url,source_website,duplicated
Jornada: juegos para pensar,2025-07-15T00:00:00,,,https://www.instagram.com/p/DLx-o_WyHZx/,https://www.instagram.com/elrojasuba/,True
Borges: la biblioteca de Babel,2025-08-01T00:00:00,,,https://www.instagram.com/p/DLx-o_WyHZx/,https://www.instagram.com/elrojasuba/,True
Taller de arte cerámico y alfarería,2025-07-10T00:00:00,,,https://www.instagram.com/p/DL0mE2Zi4A-/,https://www.instagram.com/elrojasuba/,True
Bajo desde cero,2025-07-18T00:00:00,,,https://www.instagram.com/p/DL0mE2Zi4A-/,https://www.instagram.com/elrojasuba/,True
TIERRA DE ROCES - Danza,2025-07-10T20:00:00,,,https://www.instagram.com/p/DL2d7e4vW2x/,https://www.instagram.com/elrojasuba/,False
TIERRA DE ROCES - Danza,2025-07-17T20:00:00,,,https://www.instagram.com/p/DL2d7e4vW2x/,https://www.instagram.com/elrojasuba/,False
TIERRA DE ROCES - Danza,2025-07-24T20:00:00,,,https://www.instagram.com/p/DL2d7e4vW2x/,https://www.instagram.com/elrojasuba/,False
TIERRA DE ROCES - Danza,2025-07-31T20:00:00,,,https://www.instagram.com/p/DL2d7e4vW2x/,https://www.instagram.com/elrojasuba/,False
Sancho Panza - Aventuras en La Mancha,2025-07-29T00:00:00,,,https://www.instagram.com/p/DL0ie2XpI_J/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-07-24T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-07-25T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-07-26T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-07-29T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-07-30T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-07-31T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-08-01T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-08-02T20:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-07-27T17:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Don Quijote - Ballet del Teatro Colón,2025-08-03T18:00:00,,,https://www.instagram.com/p/DLsmLVTpJvh/,https://www.instagram.com/teatrocolon/,False
Orquesta Estable - Concierto Centenario,2025-07-20T17:00:00,,,https://www.instagram.com/p/DLvYvjoxV_K/,https://www.instagram.com/teatrocolon/,False
Claudio Caldini - Instalación Cinematográfica,2025-07-18T00:00:00,,,https://www.instagram.com/p/DLyEXgvRPGC/,https://www.instagram.com/teatrocolon/,False
Claudio Caldini - Instalación Cinematográfica,2025-07-19T00:00:00,,,https://www.instagram.com/p/DLyEXgvRPGC/,https://www.instagram.com/teatrocolon/,False
Benjamin Bernheim - recital en el Teatro Colón,2025-07-27T21:30:00,,,https://www.instagram.com/p/DL2g0ShRreV/,https://www.instagram.com/teatrocolon/,False
Orquesta Estable - Concierto especial,2025-07-20T17:00:00,,,https://www.instagram.com/p/DL2gn1NRFAn/,https://www.instagram.com/teatrocolon/,False
Amadeo,2025-07-12T15:00:00,,,https://www.instagram.com/p/DL2kxk6uaDs/,https://www.instagram.com/elsanmartinctba/,False
Amadeo,2025-07-13T15:00:00,,,https://www.instagram.com/p/DL2kxk6uaDs/,https://www.instagram.com/elsanmartinctba/,False
La piedra oscura,2025-07-11T19:30:00,,,https://www.instagram.com/p/DL0BXTDOuLB/,https://www.instagram.com/elsanmartinctba/,False
Del click al prompt,2025-07-08T18:00:00,,,https://www.instagram.com/p/DLnm2wLJphq/,https://www.instagram.com/elsanmartinctba/,False
Las mujeres de Lorca,2025-07-12T20:00:00,,,https://www.instagram.com/p/DLsZa25SRgI/,https://www.instagram.com/elsanmartinctba/,False
Las mujeres de Lorca,2025-07-13T19:00:00,,,https://www.instagram.com/p/DLsZa25SRgI/,https://www.instagram.com/elsanmartinctba/,False
Las mujeres de Lorca,2025-07-16T20:00:00,,,https://www.instagram.com/p/DLsZa25SRgI/,https://www.instagram.com/elsanmartinctba/,False
Las mujeres de Lorca,2025-07-17T20:00:00,,,https://www.instagram.com/p/DLsZa25SRgI/,https://www.instagram.com/elsanmartinctba/,False
Las mujeres de Lorca,2025-07-18T20:00:00,,,https://www.instagram.com/p/DLsZa25SRgI/,https://www.instagram.com/elsanmartinctba/,False
Las mujeres de Lorca,2025-07-19T20:00:00,,,https://www.instagram.com/p/DLsZa25SRgI/,https://www.instagram.com/elsanmartinctba/,False
Las mujeres de Lorca,2025-07-20T19:00:00,,,https://www.instagram.com/p/DLsZa25SRgI/,https://www.instagram.com/elsanmartinctba/,False
La piedra oscura,2025-07-11T19:30:00,,,https://www.instagram.com/p/DLpuw_fOZov/,https://www.instagram.com/elsanmartinctba/,False
Hidrocomunes,2025-07-16T17:00:00,,,https://www.instagram.com/p/DLsD665ubw7/,https://www.instagram.com/modernoba/,True
Soñar un pastizal - Club de Restauradores Botánicos,2025-07-19T11:30:00,,,https://www.instagram.com/p/DLsD665ubw7/,https://www.instagram.com/modernoba/,True
Investigaciones alrededor de la voz,2025-07-12T17:00:00,,,https://www.instagram.com/p/DLxNg-pSDMt/,https://www.instagram.com/modernoba/,True
Fiel a la piel,2025-07-13T15:00:00,,,https://www.instagram.com/p/DLxNg-pSDMt/,https://www.instagram.com/modernoba/,True
"Rebeldía en el guardarropa: arte, moda y juventud en los años sesenta",2025-07-10T17:00:00,,,https://www.instagram.com/p/DLlFheXOAMB/,https://www.instagram.com/modernoba/,False
Fiel a la piel - Experiencia performática cuerpo-indumento,2025-07-13T15:00:00,,,https://www.instagram.com/p/DLfL6eOiKAP/,https://www.instagram.com/modernoba/,True
REALIDAD CRONOTÓPICA - AGUSTÍN DI LUCIANO,2025-07-12T15:00:00,,,https://www.instagram.com/p/DLxZqjzxsIo/,https://www.instagram.com/museomarcolaboca/,False
Toy Story 2,2025-07-25T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story 2,2025-08-09T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story 3,2025-07-11T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story 3,2025-07-26T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story 3,2025-08-22T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story 4,2025-07-12T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story 4,2025-08-01T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story 4,2025-08-23T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story Toons/Toy Story Specials,2025-07-18T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Toy Story Toons/Toy Story Specials,2025-08-02T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Forky Asks,2025-07-19T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Forky Asks,2025-08-08T18:00:00,,,https://www.instagram.com/p/DLiTDLaPr19/,https://www.instagram.com/bellasartesargentina/,True
Germán Gárgano,2025-07-15T00:00:00,,,https://www.instagram.com/p/DLk1Qdhs3Y_/,https://www.instagram.com/bellasartesargentina/,True
Premio Arthus Artes Visuales 2025,2025-07-19T00:00:00,,,https://www.instagram.com/p/DLk1Qdhs3Y_/,https://www.instagram.com/bellasartesargentina/,True
Porter-Camnitzar - Exposición en el Museo,2025-07-31T00:00:00,,,https://www.instagram.com/p/DLdTSdGvKFS/,https://www.instagram.com/bellasartesargentina/,False
Alberto Churba. Diseño Infinito,2025-07-11T00:00:00,,,https://www.instagram.com/p/DLuh74vsxZK/,https://www.instagram.com/museodecorativo/,False
Sucesos del Arte - Carla Barbero y Claudio Iglesias,2025-07-15T18:30:00,,,https://www.instagram.com/p/DLzwUoKx8Oo/,https://www.instagram.com/elrecoleta/,False
Una historia en cuatro episodios - Serie 1,2025-08-05T18:30:00,,,https://www.instagram.com/p/DL2kA0MRkRv/,https://www.instagram.com/elrecoleta/,True
Una historia en cuatro episodios - Serie 2,2025-08-12T18:30:00,,,https://www.instagram.com/p/DL2kA0MRkRv/,https://www.instagram.com/elrecoleta/,True
Una historia en cuatro episodios - Serie 3,2025-08-19T18:30:00,,,https://www.instagram.com/p/DL2kA0MRkRv/,https://www.instagram.com/elrecoleta/,True
Una historia en cuatro episodios - Serie 4,2025-08-26T18:30:00,,,https://www.instagram.com/p/DL2kA0MRkRv/,https://www.instagram.com/elrecoleta/,True
Técnica e interpretación en danza contemporánea,2025-07-10T18:30:00,,,https://www.instagram.com/p/DLhqWF9xkCk/,https://www.instagram.com/elrecoleta/,True
Técnica e interpretación en danza contemporánea,2025-07-17T18:30:00,,,https://www.instagram.com/p/DLhqWF9xkCk/,https://www.instagram.com/elrecoleta/,True
Técnica e interpretación en danza contemporánea,2025-07-24T18:30:00,,,https://www.instagram.com/p/DLhqWF9xkCk/,https://www.instagram.com/elrecoleta/,True
Técnica e interpretación en danza contemporánea,2025-07-31T18:30:00,,,https://www.instagram.com/p/DLhqWF9xkCk/,https://www.instagram.com/elrecoleta/,True
Una historia en cuatro episodios con @trzenko y @mfmugica,2025-08-05T18:30:00,,,https://www.instagram.com/p/DLm5Juex2N0/,https://www.instagram.com/elrecoleta/,True
Taller de Podcast: cómo contar historias en audio con @tomasvizzon,2025-08-06T18:30:00,,,https://www.instagram.com/p/DLm5Juex2N0/,https://www.instagram.com/elrecoleta/,True
Elementos del tango con @inesmuzzopappa y @martin.chiLi,2025-08-07T18:30:00,,,https://www.instagram.com/p/DLm5Juex2N0/,https://www.instagram.com/elrecoleta/,True
Antropología pop: cuatro momentos del rock para pensar(nos) con Juan Manuel López Manfré,2025-08-01T18:30:00,,,https://www.instagram.com/p/DLm5Juex2N0/,https://www.instagram.com/elrecoleta/,True
Película argentina - Tencha Reina de Maruja Bustamante,2025-07-10T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Película argentina - Tencha Reina de Maruja Bustamante,2025-07-17T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Película argentina - Tencha Reina de Maruja Bustamante,2025-07-24T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Película argentina - Tencha Reina de Maruja Bustamante,2025-07-31T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Aventuras salvajes: Las películas de Carroll Ballard - Los lobos no lloran,2025-07-11T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Aventuras salvajes: Las películas de Carroll Ballard - Volando a casa,2025-07-18T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Aventuras salvajes: Las películas de Carroll Ballard - Duma,2025-07-25T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
"Sábados de superacción - Tú, mi conejo y yo de Frank Tashlin",2025-07-12T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Retrospectiva Norman McLaren - Programa 1,2025-07-26T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Retrospectiva Norman McLaren - Programa 1,2025-08-02T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Retrospectiva Norman McLaren - Programa 2,2025-07-19T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Retrospectiva Norman McLaren - Programa 2,2025-08-03T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Retrospectiva Norman McLaren - Programa 3,2025-07-13T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Retrospectiva Norman McLaren - Programa 3,2025-07-27T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Película sorpresa,2025-07-20T18:00:00,,,https://www.instagram.com/p/DLZ_NmBxNtQ/,https://www.instagram.com/elrecoleta/,True
Antropología pop: cuatro momentos del rock para pensar(nos),2025-08-02T18:30:00,,,https://www.instagram.com/p/DLr7qOOR8uc/,https://www.instagram.com/elrecoleta/,False
LA MUJER PUERCA,2025-07-11T21:00:00,,,https://www.instagram.com/p/DLlcYtsuLPg/,https://www.instagram.com/quetrenquetren/,False
La Real Gonzáles en VIVO!,2025-07-11T21:00:00,,,https://www.instagram.com/p/DLqzltwuQp1/,https://www.instagram.com/quetrenquetren/,False
Exposicion y Feria - TAROT,2025-07-11T21:00:00,,,https://www.instagram.com/p/DLgTcPqORLu/,https://www.instagram.com/quetrenquetren/,False
Danza,2025-07-12T00:00:00,,,https://www.instagram.com/p/DLqkOZkRzoq/,https://www.instagram.com/quetrenquetren/,False
Ciclo de cantautores,2025-07-18T20:30:00,5000,,https://www.instagram.com/p/DLZ9VwtM_ul/,https://www.instagram.com/la.termomecanica/,False
Homenaje Solidario a La Negra Sosa,2025-07-08T20:30:00,,,https://www.instagram.com/p/DL0Kz5CMYWl/,https://www.instagram.com/la.termomecanica/,False
Beatle Jam - edición especial,2025-07-12T20:30:00,5000,,https://www.instagram.com/p/DLPreczslgk/,https://www.instagram.com/la.termomecanica/,False
,,,,https://www.instagram.com/p/DLoCBW5xE_I/,https://www.instagram.com/lamingacc/,False
FUNCIÓN ESPECIAL,2025-07-09T20:00:00,,,https://www.instagram.com/p/DLvjcySx_Pn/,https://www.instagram.com/paramo_cultural/,False
La Rueda de Buenos Aires - PÍO Y LA BANDA BACANA,2025-07-11T21:00:00,6000,,https://www.instagram.com/p/DLqbGQyJxew/,https://www.instagram.com/paramo_cultural/,False
Me sigo contando,2025-07-20T16:00:00,,,https://www.instagram.com/p/DLspSlXRZ6A/,https://www.instagram.com/paramo_cultural/,False
Feria Patria y Fútbol,2025-07-09T12:00:00,,,https://www.instagram.com/p/DLn2ZMXOi7D/,https://www.instagram.com/paramo_cultural/,False
PÁRAMO PARA PEQUES - El Cubo de Nina,2025-07-19T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Me sigo contando,2025-07-20T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Sueño con canciones,2025-07-23T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Divertrap,2025-07-24T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Divertrap,2025-07-31T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
"PÁRAMO PARA PEQUES - Abuela, miedo y yo",2025-07-26T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Canciones del reencuentro,2025-07-27T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Super tónica,2025-07-29T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Un carpincho en apuros,2025-07-30T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
"PÁRAMO PARA PEQUES - Subibaja, un viaje en canciones",2025-08-01T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
PÁRAMO PARA PEQUES - Detectivísimos,2025-08-03T16:00:00,12000,,https://www.instagram.com/p/DL2WzQLOw6j/,https://www.instagram.com/paramo_cultural/,True
Algún Día Tendremos Dinero,2025-07-09T20:00:00,,,https://www.instagram.com/p/DLifwoXOc1T/,https://www.instagram.com/paramo_cultural/,True
Festival Entrá - ALGÚN DÍA TENDREMOS DINERO,2025-07-09T00:00:00,,,https://www.instagram.com/p/DL0IZ2qOK3_/,https://www.instagram.com/paramo_cultural/,True
Rueda de Tambores - PIO Y LA BANDA BACANA,2025-07-10T00:00:00,6000,,https://www.instagram.com/p/DL0IZ2qOK3_/,https://www.instagram.com/paramo_cultural/,True
Peña Latina - PEÑA ACHALAY,2025-07-11T00:00:00,6000,,https://www.instagram.com/p/DL0IZ2qOK3_/,https://www.instagram.com/paramo_cultural/,True
Música - ACORDEONISTAS y ENTRERIANOS,2025-07-12T00:00:00,16500,,https://www.instagram.com/p/DL0IZ2qOK3_/,https://www.instagram.com/paramo_cultural/,True
Deseo - ciclo nocturno de baile,2025-07-12T00:00:00,,,https://www.instagram.com/p/DLfesDJxJT8/,https://www.instagram.com/deseobsas/,False
Celebración del día del amigx - Vicio Fantasia,2025-07-19T00:00:00,,,https://www.instagram.com/p/DLz_17sRRNx/,https://www.instagram.com/deseobsas/,False
Deseo - ciclo nocturno,2025-07-12T00:00:00,,,https://www.instagram.com/p/DLnIJ0GRSjV/,https://www.instagram.com/deseobsas/,False
KLAV,2025-07-12T00:00:00,,,https://www.instagram.com/p/DL2odWax8Uh/,https://www.instagram.com/deseobsas/,False
I am the dancefloor,2025-07-12T00:00:00,,,https://www.instagram.com/p/DLx2psoRX2F/,https://www.instagram.com/deseobsas/,False
ARCHIVO DE RADIO PIEDRAS - NICOLAS JAAR,2025-08-19T20:00:00,,,https://www.instagram.com/p/DLpl0rmRCr_/,https://www.instagram.com/deseobsas/,False
ELA MINUS,2025-08-06T00:00:00,,,https://www.instagram.com/p/DLYNiPgRpbj/,https://www.instagram.com/deseobsas/,False
Función Especial por el 9 de julio,2025-07-09T20:00:00,,,https://www.instagram.com/p/DL0xTLHR9U3/,https://www.instagram.com/cc25demayo/,False
Encuentros Musicales - Corear – Orquesta Sinfónica de Música de Videojuegos,2025-07-13T15:00:00,,,https://www.instagram.com/p/DL2pK9IsqJF/,https://www.instagram.com/cc25demayo/,False
CAMPAMENTO CON MAMÁ,2025-07-14T18:00:00,,,https://www.instagram.com/p/DLkpsu0spXU/,https://www.instagram.com/cc25demayo/,True
Jazzología presenta: Carlos Acosta cumple 70 años con el Jazz,2025-07-08T20:30:00,,,https://www.instagram.com/p/DL0H9_TsIsp/,https://www.instagram.com/cc25demayo/,True
Función especial: Margarita en el Tornú,2025-07-09T20:00:00,,,https://www.instagram.com/p/DL0H9_TsIsp/,https://www.instagram.com/cc25demayo/,True
"El Troesma, de Marcelo Mazzarello",2025-07-12T20:00:00,,,https://www.instagram.com/p/DL0H9_TsIsp/,https://www.instagram.com/cc25demayo/,True
Encuentro Musical organizado por la Agrupación Urquiza Coral,2025-07-13T16:00:00,,,https://www.instagram.com/p/DL0H9_TsIsp/,https://www.instagram.com/cc25demayo/,True
Milonga del CC25,2025-07-13T19:00:00,,,https://www.instagram.com/p/DL0H9_TsIsp/,https://www.instagram.com/cc25demayo/,True
Jazzología - La Máquina del Swing - Carlos Acosta,2025-07-08T20:30:00,,,https://www.instagram.com/p/DLm90lQpt9G/,https://www.instagram.com/cc25demayo/,False
Los Villurqueros - Margarita en el Tornú,2025-07-09T20:00:00,,,https://www.instagram.com/p/DLvIx1Bv4mG/,https://www.instagram.com/cc25demayo/,False
Chocolate con churros,2025-07-09T11:00:00,,,https://www.instagram.com/p/DLz7jIrOUAi/,https://www.instagram.com/mhnarg/?hl=es,True
Camino a la Independencia,2025-07-09T15:00:00,,,https://www.instagram.com/p/DLz7jIrOUAi/,https://www.instagram.com/mhnarg/?hl=es,True
Imágenes de la Independencia,2025-07-09T16:00:00,,,https://www.instagram.com/p/DLz7jIrOUAi/,https://www.instagram.com/mhnarg/?hl=es,True
Gabriel Di Meglio - Visita Museo Histórico Nacional,2025-07-12T17:00:00,,,https://www.instagram.com/p/DLstBkjOkWa/,https://www.instagram.com/mhnarg/?hl=es,False
Las Ocampo y la moda,2025-07-08T18:30:00,,,https://www.instagram.com/p/DLpYMljO_pS/,https://www.instagram.com/mhnarg/?hl=es,False
BUENAJUNTA,2025-07-17T21:00:00,15000,,https://www.instagram.com/p/DLu1RcYgoqk/,https://www.instagram.com/hastatrilce/?hl=es,False
PEÑA SIN CADENAS,2025-07-08T19:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
PEÑA SIN CADENAS,2025-07-08T21:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
ENTRE SOMBRAS,2025-07-09T21:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
COMPAÑÍAS POPULARES ARGENTINAS,2025-07-10T20:30:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
"RODEO, EL CICLO: Edición CANTE FLAMENCO",2025-07-10T21:30:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
"CLARA BERTILONI presenta ‘De Palomas y Lorenzas, VOL. 3’",2025-07-11T21:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
TODOS LOS PÁJAROS QUE ME SALUDAN TIENEN LA SONRISA DE GARDEL,2025-07-12T18:30:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
CAE LA NOCHE TROPICAL,2025-07-12T20:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
CICLO TANGO NUEVO,2025-07-12T22:30:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
LA FALCÓN musical de tangos sobre la vida de Ada Falcón,2025-07-13T13:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
CUESTIONES CON MI PADRE -¡Estreno!-,2025-07-13T17:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
BORGES Y YO,2025-07-13T20:00:00,,,https://www.instagram.com/p/DLzu3qIpnhs/,https://www.instagram.com/hastatrilce/?hl=es,True
"Concierto - Ástor Piazzolla, Leo Brouwer y Alberto Ginastera",2025-07-18T21:00:00,,,https://www.instagram.com/p/DLnZIhcRLop/,https://www.instagram.com/hastatrilce/?hl=es,False
Vacaciones de invierno - ALGA LADINA,2025-07-19T17:00:00,,,https://www.instagram.com/p/DLp0gVyOswX/,https://www.instagram.com/hastatrilce/?hl=es,False
Vacaciones de invierno - ALGA LADINA,2025-07-26T17:00:00,,,https://www.instagram.com/p/DLp0gVyOswX/,https://www.instagram.com/hastatrilce/?hl=es,False
"De Palomas y lorenzas, Vol. 3",2025-07-11T00:00:00,,,https://www.instagram.com/p/DLnjdjsxxwG/,https://www.instagram.com/hastatrilce/?hl=es,False
LAURA CANOURA - La Mariposa Monarca,2025-07-25T21:00:00,,,https://www.instagram.com/p/DL2NSnwqINN/,https://www.instagram.com/hastatrilce/?hl=es,False
Tablao en @hastatrilce,2025-07-10T21:30:00,,,https://www.instagram.com/p/DLpkCs-OZ5t/,https://www.instagram.com/hastatrilce/?hl=es,False
Homenaje a Alain Delon - Cualquiera puede ganar,2025-07-13T00:00:00,,,https://www.instagram.com/p/DLn0MN6Jzk-/,https://www.instagram.com/sala.lugones/?hl=es,True
Homenaje a Alain Delon - El tulipán negro,2025-07-14T00:00:00,,,https://www.instagram.com/p/DLn0MN6Jzk-/,https://www.instagram.com/sala.lugones/?hl=es,True
Homenaje a Alain Delon - La jaula del amor,2025-07-15T00:00:00,,,https://www.instagram.com/p/DLn0MN6Jzk-/,https://www.instagram.com/sala.lugones/?hl=es,True
Luchino Visconti X 3 - El gatopardo,2025-07-16T00:00:00,,,https://www.instagram.com/p/DLn0MN6Jzk-/,https://www.instagram.com/sala.lugones/?hl=es,True
Luchino Visconti X 3 - Rocco y sus hermanos,2025-07-17T00:00:00,,,https://www.instagram.com/p/DLn0MN6Jzk-/,https://www.instagram.com/sala.lugones/?hl=es,True
Luchino Visconti - Rocco y sus hermanos,2025-07-12T00:00:00,,,https://www.instagram.com/p/DLlXTYKJUyS/,https://www.instagram.com/sala.lugones/?hl=es,True
Luchino Visconti - El gatopardo,2025-07-13T00:00:00,,,https://www.instagram.com/p/DLlXTYKJUyS/,https://www.instagram.com/sala.lugones/?hl=es,True
Luchino Visconti - Muerte en Venecia,2025-07-20T00:00:00,,,https://www.instagram.com/p/DLlXTYKJUyS/,https://www.instagram.com/sala.lugones/?hl=es,True
Ciclo de Cine - Largometrajes de Luchino Visconti,2025-07-12T00:00:00,,,https://www.instagram.com/p/DLppPkfMzEF/,https://www.instagram.com/sala.lugones/?hl=es,False
El mensaje,2025-07-10T21:00:00,,,https://www.instagram.com/p/DLigpXuhdPE/,https://www.instagram.com/sala.lugones/?hl=es,False
El mensaje,2025-07-11T18:00:00,,,https://www.instagram.com/p/DLigpXuhdPE/,https://www.instagram.com/sala.lugones/?hl=es,False
Homenaje a Alain Delon,2025-07-13T00:00:00,,,https://www.instagram.com/p/DLpw65gM6Bl/,https://www.instagram.com/sala.lugones/?hl=es,False
Homenaje a Alain Delon,2025-07-23T00:00:00,,,https://www.instagram.com/p/DLpw65gM6Bl/,https://www.instagram.com/sala.lugones/?hl=es,False
"Keaton, Lloyd",2025-07-09T00:00:00,,,https://www.instagram.com/p/DL2QQersoct/,https://www.instagram.com/sala.lugones/?hl=es,False
"Keaton, Lloyd",2025-07-10T00:00:00,,,https://www.instagram.com/p/DL2QQersoct/,https://www.instagram.com/sala.lugones/?hl=es,False
"Keaton, Lloyd",2025-07-11T00:00:00,,,https://www.instagram.com/p/DL2QQersoct/,https://www.instagram.com/sala.lugones/?hl=es,False
"Keaton, Lloyd",2025-07-12T00:00:00,,,https://www.instagram.com/p/DL2QQersoct/,https://www.instagram.com/sala.lugones/?hl=es,False
